Stammnummer;Zielvariable;Tag;Monat;Dauer;Anruf-ID;Alter;Geschlecht;Art der Anstellung;Familienstand;Schulabschluß;Ausfall Kredit;Kontostand;Haus;Kredit;Kontaktart;Anzahl der Ansprachen;Tage seit letzter Kampagne;Anzahl Kontakte letzte Kampagne;Ergebnis letzte Kampagne
432180365;nein;14;may;336;31594168;26;m;Verwaltung;single;Abitur;nein;681;ja;nein;Handy;2;322;3;Kein Erfolg
432162785;ja;12;aug;1134;31596370;57;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;2112;nein;nein;Handy;2;;0;Unbekannt
432153455;nein;18;jun;906;31596832;28;m;Management;single;Studium;nein;2253;ja;nein;Unbekannt;2;;0;Unbekannt
432186457;ja;8;jul;444;31601381;19;w;Student;single;Abitur;nein;372;nein;nein;Festnetz;3;;0;Unbekannt
432163880;nein;19;aug;490;31602750;38;w;Technischer Beruf;single;Studium;nein;103;nein;nein;Handy;4;;0;Unbekannt
432185165;nein;1;feb;143;31605812;20;w;Student;single;Real-/Hauptschule;nein;0;nein;nein;Handy;5;91;8;Kein Erfolg
432186631;nein;26;jul;4;31608517;27;m;Technischer Beruf;single;Abitur;nein;-69;nein;nein;Unbekannt;1;;0;Unbekannt
432159054;nein;24;jul;247;31611892;56;m;Hausfrau;verheiratet;Studium;nein;1922;ja;nein;Handy;2;;0;Unbekannt
432163835;nein;19;aug;58;31612963;53;w;Technischer Beruf;verheiratet;Abitur;nein;180;nein;ja;Handy;2;;0;Unbekannt
432150611;nein;2;jun;136;31619057;34;w;Management;verheiratet;Abitur;nein;1105;ja;ja;Unbekannt;4;;0;Unbekannt
432183016;nein;6;aug;472;31619084;46;w;Management;verheiratet;Abitur;nein;5127;nein;nein;Handy;1;;0;Unbekannt
432143802;nein;8;may;237;31619813;27;m;Arbeiter;verheiratet;Studium;nein;417;ja;ja;Unbekannt;2;;0;Unbekannt
432161356;nein;5;aug;314;31623093;42;m;Technischer Beruf;verheiratet;Abitur;nein;534;nein;nein;Handy;1;;0;Unbekannt
432159554;nein;28;jul;265;31624345;33;m;Technischer Beruf;verheiratet;Abitur;nein;181;ja;ja;Festnetz;2;;0;Unbekannt
432174683;nein;16;apr;495;31631101;28;w;Verwaltung;verheiratet;Abitur;nein;1428;ja;nein;Handy;1;;0;Unbekannt
432169070;nein;20;nov;108;31632897;34;w;Technischer Beruf;geschieden;Abitur;nein;558;nein;nein;Handy;2;;0;Unbekannt
432145056;ja;13;may;945;31633246;35;w;Arbeiter;geschieden;Real-/Hauptschule;nein;300;ja;nein;Unbekannt;2;;0;Unbekannt
432168118;nein;19;nov;128;31634326;44;m;Management;geschieden;Studium;nein;0;ja;ja;Handy;1;;0;Unbekannt
432143256;nein;7;may;175;31634448;43;m;Selbständig;verheiratet;Real-/Hauptschule;nein;66;ja;nein;Unbekannt;5;;0;Unbekannt
432142913;nein;6;may;440;31634515;38;m;Management;verheiratet;Unbekannt;nein;1759;ja;nein;Unbekannt;1;;0;Unbekannt
432152845;nein;16;jun;325;31638290;38;m;Dienstleistung;verheiratet;Studium;nein;1018;nein;nein;Unbekannt;3;;0;Unbekannt
432151713;nein;6;jun;334;31646745;37;w;Selbständig;single;Studium;nein;984;nein;nein;Unbekannt;1;;0;Unbekannt
432170339;nein;28;jan;301;31647454;41;m;Technischer Beruf;single;Abitur;nein;1508;nein;ja;Handy;2;;0;Unbekannt
432166409;ja;21;oct;519;31648525;42;m;Verwaltung;single;Abitur;nein;-247;ja;ja;Festnetz;1;166;1;Sonstiges
432176673;nein;4;may;289;31650182;23;m;Student;single;Studium;nein;82;nein;nein;Handy;4;;0;Unbekannt
432167740;nein;18;nov;105;31650198;46;m;Dienstleistung;geschieden;Abitur;nein;864;ja;nein;Handy;5;188;2;Kein Erfolg
432175945;nein;20;apr;198;31651227;27;w;Arbeiter;single;Abitur;nein;153;ja;nein;Handy;3;346;1;Kein Erfolg
432169671;nein;21;nov;197;31652796;30;m;Selbständig;verheiratet;Abitur;nein;581;ja;nein;Handy;3;;0;Unbekannt
432168931;nein;20;nov;227;31654539;30;w;Management;single;Studium;nein;1456;ja;nein;Handy;1;;0;Unbekannt
432176882;nein;5;may;151;31656609;29;m;Technischer Beruf;single;Abitur;ja;-368;ja;nein;Handy;1;;0;Unbekannt
432170563;nein;29;jan;450;31657496;48;w;Dienstleistung;verheiratet;Real-/Hauptschule;nein;717;nein;nein;Handy;1;;0;Unbekannt
432184861;nein;17;dec;110;31660662;52;w;Technischer Beruf;verheiratet;Abitur;nein;195;ja;nein;Handy;2;205;3;Kein Erfolg
432181345;nein;18;may;217;31661384;54;m;Dienstleistung;verheiratet;Abitur;nein;882;ja;nein;Handy;1;;0;Unbekannt
432164088;nein;19;aug;313;31661980;43;w;Technischer Beruf;verheiratet;Abitur;nein;0;nein;nein;Handy;3;;0;Unbekannt
432148813;nein;27;may;265;31665441;38;m;Technischer Beruf;verheiratet;Abitur;nein;750;ja;nein;Unbekannt;2;;0;Unbekannt
432154504;nein;20;jun;11;31669587;43;w;Management;verheiratet;Studium;nein;1451;ja;nein;Unbekannt;12;;0;Unbekannt
432151454;ja;5;jun;590;31673214;27;m;Management;single;Studium;nein;703;ja;nein;Unbekannt;3;;0;Unbekannt
432175045;ja;17;apr;997;31674854;30;w;Verwaltung;single;Abitur;nein;69;ja;nein;Handy;1;;0;Unbekannt
432178287;nein;8;may;274;31675039;31;m;Dienstleistung;verheiratet;Abitur;nein;0;ja;nein;Handy;2;;0;Unbekannt
432181511;nein;18;may;11;31678499;35;m;Arbeiter;geschieden;Abitur;nein;164;ja;nein;Handy;5;364;13;Kein Erfolg
432168345;nein;19;nov;544;31679013;51;w;Arbeitslos;geschieden;Abitur;nein;-56;ja;nein;Handy;3;;0;Unbekannt
432168396;nein;19;nov;178;31680640;37;m;Verwaltung;verheiratet;Unbekannt;nein;497;ja;nein;Festnetz;2;;0;Unbekannt
432160913;nein;31;jul;391;31684880;41;w;Technischer Beruf;verheiratet;Abitur;nein;1822;nein;ja;Handy;1;;0;Unbekannt
432147741;nein;23;may;378;31685894;46;m;Verwaltung;single;Unbekannt;ja;0;nein;nein;Unbekannt;2;;0;Unbekannt
432174640;nein;16;apr;270;31690084;33;w;Selbständig;single;Studium;nein;1354;ja;nein;Handy;1;147;2;Kein Erfolg
432159971;nein;29;jul;90;31694658;59;m;Verwaltung;geschieden;Abitur;nein;1525;nein;nein;Festnetz;2;;0;Unbekannt
432165346;nein;26;aug;610;31695349;48;m;Technischer Beruf;verheiratet;Abitur;nein;2688;nein;ja;Handy;2;;0;Unbekannt
432183490;ja;18;aug;148;31697147;34;w;Hausfrau;verheiratet;Studium;nein;0;nein;nein;Handy;1;84;2;Kein Erfolg
432182925;nein;21;jul;465;31699576;61;w;Unbekannt;single;Real-/Hauptschule;nein;50;nein;nein;Festnetz;6;;0;Unbekannt
432154000;nein;20;jun;489;31699910;36;w;Arbeitslos;single;Real-/Hauptschule;nein;2562;nein;nein;Unbekannt;2;;0;Unbekannt
432172297;nein;4;feb;11;31700955;28;m;Verwaltung;verheiratet;Abitur;nein;568;ja;nein;Handy;6;252;4;Sonstiges
432143296;nein;7;may;138;31703739;35;m;Technischer Beruf;single;Abitur;nein;1855;ja;nein;Unbekannt;1;;0;Unbekannt
432175181;nein;17;apr;432;31714385;27;w;Arbeiter;single;Abitur;nein;-116;ja;ja;Handy;2;343;1;Kein Erfolg
432160971;nein;31;jul;21;31715129;47;m;Gründer;verheiratet;Unbekannt;nein;1179;ja;ja;Handy;2;;0;Unbekannt
432143804;nein;8;may;209;31715475;45;m;Dienstleistung;verheiratet;Abitur;nein;22;ja;nein;Unbekannt;3;;0;Unbekannt
432162907;nein;12;aug;370;31718527;46;m;Technischer Beruf;verheiratet;Abitur;nein;190;ja;nein;Handy;2;;0;Unbekannt
432162467;nein;11;aug;212;31719961;45;m;Unbekannt;verheiratet;Unbekannt;nein;356;nein;nein;Handy;2;;0;Unbekannt
432177853;nein;7;may;202;31724393;27;m;Arbeiter;single;Abitur;ja;-717;ja;ja;Handy;2;349;1;Sonstiges
432187549;ja;17;nov;224;31726069;34;m;Verwaltung;single;Abitur;nein;557;nein;nein;Handy;1;;0;Unbekannt
432148350;nein;26;may;223;31731115;31;w;Dienstleistung;single;Abitur;nein;0;ja;nein;Unbekannt;2;;0;Unbekannt
432166952;nein;17;nov;118;31733526;39;m;Selbständig;verheiratet;Studium;nein;5;ja;nein;Handy;2;131;1;Sonstiges
432174127;ja;8;apr;1134;31737353;54;w;Arbeitslos;verheiratet;Abitur;nein;377;nein;nein;Handy;1;;0;Unbekannt
432184570;nein;11;nov;135;31738509;28;w;Student;single;Studium;nein;3;nein;nein;Handy;2;148;1;Sonstiges
432152571;nein;11;jun;215;31739337;46;w;Unbekannt;verheiratet;Real-/Hauptschule;nein;285;nein;nein;Unbekannt;2;;0;Unbekannt
432170255;nein;28;jan;120;31740279;57;m;Arbeiter;verheiratet;Abitur;nein;297;nein;ja;Festnetz;2;154;16;Kein Erfolg
432166729;nein;17;nov;214;31740362;51;m;Dienstleistung;verheiratet;Abitur;nein;1191;nein;ja;Handy;1;;0;Unbekannt
432175198;nein;17;apr;207;31741167;30;w;Verwaltung;single;Abitur;nein;939;ja;nein;Handy;1;;0;Unbekannt
432175091;nein;17;apr;254;31744007;41;w;Arbeiter;verheiratet;Abitur;nein;475;ja;nein;Festnetz;1;;0;Unbekannt
432157122;nein;16;jul;135;31744911;52;m;Dienstleistung;verheiratet;Abitur;nein;-888;nein;nein;Handy;1;;0;Unbekannt
432174171;nein;8;apr;229;31747046;44;m;Verwaltung;verheiratet;Abitur;nein;1807;ja;ja;Handy;1;313;1;Kein Erfolg
432158772;nein;23;jul;296;31747235;43;m;Management;geschieden;Abitur;nein;1387;nein;nein;Festnetz;2;;0;Unbekannt
432182177;nein;1;jun;134;31747899;31;w;Selbständig;single;Studium;nein;283;nein;nein;Handy;1;;0;Unbekannt
432166247;nein;29;aug;63;31748689;31;w;Management;single;Studium;nein;96;nein;nein;Handy;2;;0;Unbekannt
432151889;nein;6;jun;144;31749108;28;m;Arbeiter;single;Studium;nein;727;ja;nein;Unbekannt;4;;0;Unbekannt
432164102;nein;19;aug;205;31750912;50;m;Dienstleistung;verheiratet;Abitur;nein;1687;nein;nein;Handy;5;;0;Unbekannt
432184679;ja;17;nov;134;31754946;55;w;Technischer Beruf;geschieden;Studium;nein;0;nein;nein;Handy;2;91;1;Erfolg
432144028;nein;9;may;217;31757079;37;w;Arbeiter;single;Abitur;nein;111;ja;nein;Unbekannt;2;;0;Unbekannt
432158184;nein;21;jul;251;31764439;56;m;Management;verheiratet;Real-/Hauptschule;nein;405;nein;nein;Handy;2;;0;Unbekannt
432177392;nein;6;may;311;31766246;30;m;Arbeiter;verheiratet;Abitur;nein;313;ja;ja;Handy;3;364;1;Kein Erfolg
432186405;nein;1;jul;174;31770485;19;w;Student;single;Abitur;nein;526;nein;nein;Handy;1;199;3;Kein Erfolg
432176897;nein;5;may;127;31771774;57;m;Rentner;verheiratet;Abitur;nein;0;ja;nein;Handy;1;363;4;Kein Erfolg
432158916;nein;24;jul;205;31771786;60;w;Technischer Beruf;single;Abitur;nein;12;nein;nein;Handy;1;;0;Unbekannt
432157003;nein;15;jul;779;31772741;36;w;Arbeiter;verheiratet;Abitur;nein;-231;nein;ja;Handy;2;;0;Unbekannt
432144522;nein;12;may;208;31773939;29;m;Dienstleistung;single;Abitur;nein;-72;ja;nein;Unbekannt;1;;0;Unbekannt
432185432;nein;22;feb;368;31777802;27;w;Student;single;Studium;nein;5741;nein;nein;Handy;1;185;2;Kein Erfolg
432181766;ja;22;may;148;31779394;32;m;Dienstleistung;single;Abitur;nein;3993;nein;nein;Handy;2;;0;Unbekannt
432185948;nein;30;apr;148;31780782;35;w;Verwaltung;single;Studium;nein;364;nein;ja;Handy;1;;0;Unbekannt
432182409;nein;4;jun;111;31781846;33;m;Technischer Beruf;single;Studium;nein;154;nein;nein;Handy;2;78;2;Kein Erfolg
432186223;nein;7;jun;140;31786496;22;m;Dienstleistung;single;Abitur;nein;361;nein;nein;Festnetz;4;367;2;Kein Erfolg
432142460;nein;5;may;286;31792011;36;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;448;ja;nein;Unbekannt;1;;0;Unbekannt
432177010;nein;5;may;338;31792232;34;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;6352;ja;nein;Handy;4;288;2;Sonstiges
432153152;nein;17;jun;68;31794807;41;w;Management;verheiratet;Studium;nein;1234;nein;nein;Unbekannt;1;;0;Unbekannt
432171438;nein;2;feb;216;31797402;32;m;Dienstleistung;single;Abitur;nein;6857;nein;nein;Handy;1;;0;Unbekannt
432175682;ja;20;apr;691;31801159;45;m;Arbeiter;verheiratet;Real-/Hauptschule;ja;-443;ja;ja;Handy;1;;0;Unbekannt
432160975;nein;31;jul;65;31801583;34;w;Dienstleistung;verheiratet;Unbekannt;nein;0;ja;nein;Festnetz;4;;0;Unbekannt
432183556;nein;21;aug;487;31805042;21;w;Student;single;Abitur;nein;1746;nein;nein;Handy;2;;0;Unbekannt
432149499;nein;29;may;578;31805182;34;w;Technischer Beruf;geschieden;Studium;nein;1242;ja;nein;Unbekannt;3;;0;Unbekannt
432157814;nein;18;jul;55;31808228;50;m;Dienstleistung;verheiratet;Abitur;nein;378;nein;ja;Festnetz;9;;0;Unbekannt
432173412;ja;13;feb;158;31811133;33;m;Management;single;Studium;nein;3552;nein;nein;Handy;2;85;3;Kein Erfolg
432160476;nein;30;jul;595;31812278;53;w;Management;single;Studium;nein;0;nein;nein;Handy;1;;0;Unbekannt
432173834;nein;1;apr;251;31813861;45;w;Dienstleistung;geschieden;Abitur;nein;396;ja;ja;Handy;4;329;4;Kein Erfolg
432169536;nein;21;nov;744;31818664;39;m;Verwaltung;geschieden;Abitur;nein;458;nein;nein;Handy;2;;0;Unbekannt
432148641;nein;27;may;125;31819057;28;w;Student;single;Studium;nein;737;ja;nein;Unbekannt;1;;0;Unbekannt
432172852;nein;5;feb;148;31823550;42;m;Arbeitslos;single;Abitur;nein;139;ja;nein;Handy;2;;0;Unbekannt
432182919;nein;15;jul;166;31827292;32;w;Management;single;Studium;nein;1017;nein;nein;Handy;7;163;1;Kein Erfolg
432151263;nein;4;jun;341;31828268;28;w;Verwaltung;single;Abitur;nein;710;ja;ja;Unbekannt;2;;0;Unbekannt
432180227;nein;14;may;471;31829267;51;m;Arbeiter;verheiratet;Abitur;nein;500;nein;nein;Handy;1;;0;Unbekannt
432175967;nein;20;apr;20;31834228;32;m;Technischer Beruf;single;Studium;nein;705;ja;nein;Handy;4;;0;Unbekannt
432171672;nein;2;feb;914;31834972;35;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;526;ja;nein;Handy;2;;0;Unbekannt
432150698;nein;3;jun;182;31839375;36;m;Management;single;Studium;nein;3139;nein;nein;Unbekannt;5;;0;Unbekannt
432166014;nein;28;aug;97;31842065;48;w;Hausfrau;single;Abitur;nein;71;nein;nein;Handy;3;;0;Unbekannt
432177969;nein;8;may;128;31845797;43;m;Arbeiter;verheiratet;Abitur;nein;232;ja;nein;Festnetz;8;324;7;Sonstiges
432160623;nein;31;jul;44;31848414;38;w;Technischer Beruf;verheiratet;Abitur;ja;0;nein;ja;Handy;28;;0;Unbekannt
432182333;ja;3;jun;340;31848835;29;m;Management;single;Studium;nein;637;ja;nein;Handy;1;119;1;Kein Erfolg
432177913;ja;7;may;1135;31849267;45;m;Dienstleistung;geschieden;Abitur;nein;608;ja;ja;Handy;3;323;30;Kein Erfolg
432168864;nein;20;nov;661;31849678;47;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;2;ja;ja;Handy;4;190;1;Kein Erfolg
432173550;nein;2;mar;73;31853017;31;w;Management;verheiratet;Studium;nein;2667;ja;nein;Handy;2;;0;Unbekannt
432180168;nein;14;may;73;31854217;35;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;422;ja;nein;Handy;1;;0;Unbekannt
432165122;nein;25;aug;42;31856003;45;m;Verwaltung;verheiratet;Abitur;nein;356;nein;nein;Handy;6;;0;Unbekannt
432169848;nein;21;nov;162;31866493;41;w;Student;single;Abitur;nein;1934;ja;nein;Handy;2;;0;Unbekannt
432179496;nein;13;may;9;31866644;25;m;Management;single;Studium;nein;1;ja;nein;Handy;5;;0;Unbekannt
432175593;nein;20;apr;21;31872316;31;m;Arbeiter;single;Abitur;nein;88;ja;nein;Handy;5;;0;Unbekannt
432175241;nein;17;apr;165;31872813;41;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;96;ja;ja;Handy;3;;0;Unbekannt
432175332;nein;17;apr;334;31873318;31;m;Technischer Beruf;verheiratet;Abitur;nein;310;ja;nein;Handy;2;240;2;Kein Erfolg
432161929;nein;7;aug;204;31874162;50;w;Technischer Beruf;verheiratet;Abitur;nein;423;nein;nein;Festnetz;4;;0;Unbekannt
432148691;nein;27;may;498;31875571;60;w;Technischer Beruf;geschieden;Studium;nein;-317;ja;nein;Unbekannt;1;;0;Unbekannt
432155681;nein;8;jul;22;31875618;28;w;Gründer;single;Studium;nein;283;ja;nein;Handy;3;;0;Unbekannt
432145427;nein;14;may;546;31878105;31;w;Dienstleistung;verheiratet;Abitur;nein;37;ja;nein;Unbekannt;1;;0;Unbekannt
432173049;nein;6;feb;101;31878446;27;m;Dienstleistung;single;Abitur;nein;795;nein;nein;Handy;3;;0;Unbekannt
432147475;nein;21;may;86;31879229;32;w;Dienstleistung;verheiratet;Abitur;nein;255;ja;ja;Unbekannt;2;;0;Unbekannt
432174009;ja;6;apr;1138;31882127;37;w;Technischer Beruf;single;Studium;nein;3943;nein;nein;Handy;2;138;1;Kein Erfolg
432161027;nein;31;jul;56;31882140;49;w;Arbeiter;verheiratet;Abitur;nein;969;nein;ja;Festnetz;9;;0;Unbekannt
432164051;nein;19;aug;1059;31886216;35;w;Management;verheiratet;Studium;nein;299;nein;nein;Handy;5;;0;Unbekannt
432147004;nein;20;may;128;31890065;46;m;Management;verheiratet;Studium;nein;477;ja;nein;Unbekannt;6;;0;Unbekannt
432165639;nein;27;aug;247;31890554;41;m;Verwaltung;verheiratet;Abitur;nein;875;nein;ja;Handy;6;;0;Unbekannt
432185579;ja;5;mar;498;31892589;36;m;Dienstleistung;verheiratet;Abitur;nein;52;ja;nein;Handy;2;179;7;Erfolg
432144802;nein;13;may;174;31895498;46;m;Arbeiter;verheiratet;Abitur;nein;2485;ja;nein;Unbekannt;4;;0;Unbekannt
432154836;nein;1;jul;333;31895635;45;m;Technischer Beruf;single;Studium;nein;2099;nein;ja;Unbekannt;1;;0;Unbekannt
432185657;ja;16;mar;295;31901135;53;m;Verwaltung;verheiratet;Abitur;nein;1796;nein;nein;Festnetz;1;91;2;Erfolg
432165282;nein;26;aug;179;31901331;37;w;Selbständig;verheiratet;Abitur;nein;111;nein;nein;Handy;8;;0;Unbekannt
432173288;nein;9;feb;216;31903266;42;m;Dienstleistung;geschieden;Real-/Hauptschule;nein;0;ja;nein;Handy;2;;0;Unbekannt
432176116;nein;23;apr;293;31905952;45;w;Arbeitslos;verheiratet;Abitur;nein;383;nein;nein;Handy;1;;0;Unbekannt
432184724;nein;30;nov;110;31907022;35;m;Technischer Beruf;single;Abitur;nein;204;ja;nein;Handy;3;189;1;Erfolg
432172405;ja;4;feb;730;31907038;30;m;Verwaltung;single;Studium;nein;0;ja;nein;Handy;2;;0;Unbekannt
432150175;nein;30;may;572;31909870;38;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;580;ja;nein;Unbekannt;6;;0;Unbekannt
432173750;nein;26;mar;143;31910246;38;m;Verwaltung;verheiratet;Abitur;nein;6706;nein;nein;Handy;2;;0;Unbekannt
432162583;ja;11;aug;699;31911686;33;w;Management;single;Studium;nein;0;nein;nein;Handy;7;;0;Unbekannt
432157492;nein;17;jul;747;31913325;36;m;Arbeiter;verheiratet;Abitur;nein;2894;ja;nein;Handy;1;;0;Unbekannt
432178460;nein;11;may;422;31913954;46;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;101;ja;nein;Handy;1;364;5;Erfolg
432155060;nein;7;jul;185;31916028;35;w;Unbekannt;verheiratet;Real-/Hauptschule;nein;634;nein;nein;Handy;2;;0;Unbekannt
432170208;nein;28;jan;191;31918172;41;m;Dienstleistung;geschieden;Abitur;nein;1400;nein;nein;Handy;1;;0;Unbekannt
432168724;nein;20;nov;94;31919879;35;w;Technischer Beruf;geschieden;Abitur;nein;127;nein;nein;Handy;2;;0;Unbekannt
432156047;nein;9;jul;134;31922104;34;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;-319;ja;ja;Handy;4;;0;Unbekannt
432153125;nein;17;jun;345;31927722;55;w;Technischer Beruf;verheiratet;Real-/Hauptschule;nein;1498;nein;ja;Unbekannt;2;;0;Unbekannt
432157815;nein;18;jul;706;31929270;45;m;Arbeiter;verheiratet;Real-/Hauptschule;ja;153;nein;ja;Handy;9;;0;Unbekannt
432182415;ja;4;jun;160;31931522;39;w;Verwaltung;single;Studium;nein;22086;nein;nein;Handy;1;;0;Unbekannt
432164212;nein;20;aug;90;31932864;37;m;Management;single;Studium;nein;1572;nein;nein;Handy;6;;0;Unbekannt
432183786;ja;4;sep;770;31935058;73;m;Rentner;verheiratet;Unbekannt;nein;3443;nein;nein;Festnetz;3;;0;Unbekannt
432142558;nein;5;may;216;31935664;53;w;Rentner;verheiratet;Abitur;nein;330;ja;nein;Unbekannt;2;;0;Unbekannt
432182804;ja;3;jul;438;31937220;41;m;Gründer;verheiratet;Real-/Hauptschule;nein;0;nein;nein;Handy;2;389;1;Sonstiges
432185370;ja;12;feb;375;31942204;32;m;Technischer Beruf;verheiratet;Abitur;nein;3271;nein;nein;Handy;1;374;1;Sonstiges
432159551;nein;28;jul;463;31944225;44;w;Technischer Beruf;geschieden;Abitur;nein;0;ja;nein;Handy;2;;0;Unbekannt
432180632;nein;15;may;127;31946258;32;w;Arbeiter;single;Abitur;nein;75;ja;nein;Handy;1;;0;Unbekannt
432160490;nein;30;jul;113;31949628;31;w;Technischer Beruf;geschieden;Abitur;nein;-174;nein;ja;Handy;10;;0;Unbekannt
432176176;nein;27;apr;96;31950216;44;w;Management;verheiratet;Studium;nein;167;nein;nein;Handy;2;;0;Unbekannt
432156212;nein;10;jul;123;31954569;37;m;Management;verheiratet;Studium;nein;15437;ja;nein;Handy;1;;0;Unbekannt
432184020;nein;1;oct;81;31959264;25;m;Management;single;Studium;nein;2140;nein;nein;Handy;1;;0;Unbekannt
432156783;nein;14;jul;136;31965645;29;w;Verwaltung;verheiratet;Abitur;nein;97;ja;nein;Handy;6;;0;Unbekannt
432183003;ja;6;aug;107;31966354;53;w;Management;verheiratet;Studium;nein;1624;nein;nein;Handy;1;98;6;Erfolg
432143464;nein;7;may;74;31970390;50;m;Arbeiter;geschieden;Real-/Hauptschule;nein;149;ja;nein;Unbekannt;1;;0;Unbekannt
432172549;nein;5;feb;283;31971198;33;m;Management;verheiratet;Studium;nein;741;nein;nein;Handy;1;260;1;Kein Erfolg
432165517;nein;27;aug;101;31973465;38;m;Management;single;Studium;nein;1272;nein;nein;Handy;6;;0;Unbekannt
432178296;nein;8;may;296;31974092;41;w;Technischer Beruf;verheiratet;Abitur;nein;2576;ja;ja;Handy;5;361;11;Kein Erfolg
432181787;nein;25;may;644;31977530;39;m;Technischer Beruf;geschieden;Abitur;nein;385;nein;nein;Handy;1;;0;Unbekannt
432153752;nein;19;jun;395;31978267;37;m;Gründer;verheiratet;Studium;nein;678;nein;ja;Unbekannt;1;;0;Unbekannt
432180152;nein;14;may;149;31979018;39;w;Dienstleistung;single;Abitur;nein;1048;ja;nein;Handy;1;;0;Unbekannt
432183802;ja;7;sep;219;31980836;63;m;Rentner;verheiratet;Studium;nein;1795;nein;nein;Handy;1;;0;Unbekannt
432149030;ja;28;may;543;31985158;27;w;Dienstleistung;single;Abitur;nein;54;ja;nein;Unbekannt;2;;0;Unbekannt
432169148;nein;20;nov;104;31987684;54;m;Management;verheiratet;Real-/Hauptschule;nein;3859;nein;ja;Handy;3;;0;Unbekannt
432165171;nein;25;aug;340;31988465;55;w;Management;single;Studium;nein;1498;nein;nein;Handy;5;;0;Unbekannt
432173102;ja;6;feb;241;31993019;59;w;Rentner;geschieden;Studium;nein;3444;nein;nein;Handy;2;;0;Unbekannt
432161518;nein;5;aug;459;31994843;48;m;Technischer Beruf;verheiratet;Abitur;nein;547;nein;nein;Handy;2;;0;Unbekannt
432150558;nein;2;jun;282;32007114;47;w;Management;verheiratet;Studium;nein;60;nein;nein;Unbekannt;7;;0;Unbekannt
432177405;nein;6;may;88;32007833;52;w;Management;geschieden;Studium;nein;1988;ja;nein;Handy;1;299;1;Kein Erfolg
432162622;nein;11;aug;121;32008461;58;w;Management;verheiratet;Studium;nein;889;nein;nein;Handy;2;;0;Unbekannt
432146407;nein;19;may;501;32010044;26;w;Technischer Beruf;geschieden;Abitur;nein;379;ja;ja;Unbekannt;3;;0;Unbekannt
432148791;nein;27;may;136;32010909;27;w;Verwaltung;verheiratet;Abitur;nein;186;ja;nein;Unbekannt;2;;0;Unbekannt
432164612;nein;21;aug;126;32011232;33;w;Technischer Beruf;single;Studium;nein;316;nein;nein;Handy;3;;0;Unbekannt
432181814;nein;25;may;90;32013224;36;w;Dienstleistung;verheiratet;Studium;nein;562;nein;nein;Handy;1;;0;Unbekannt
432149239;nein;28;may;72;32014055;55;m;Rentner;verheiratet;Abitur;nein;2193;ja;ja;Unbekannt;3;;0;Unbekannt
432165356;nein;26;aug;292;32014256;47;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;0;nein;nein;Handy;2;;0;Unbekannt
432167572;nein;18;nov;91;32018522;33;m;Arbeitslos;geschieden;Abitur;nein;0;ja;nein;Handy;2;;0;Unbekannt
432175779;nein;20;apr;116;32024850;27;w;Student;single;Abitur;nein;162;nein;nein;Festnetz;1;;0;Unbekannt
432162556;nein;11;aug;61;32026222;43;w;Technischer Beruf;geschieden;Abitur;nein;1532;nein;nein;Handy;2;;0;Unbekannt
432156850;nein;14;jul;457;32029006;47;w;Management;verheiratet;Real-/Hauptschule;nein;530;ja;nein;Handy;3;;0;Unbekannt
